tester,platform,testid
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0003c-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0015a-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0019b-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0015a-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0000-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0015a-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007b-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002g-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007e-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0003c-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007f-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0004b-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0016a-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007c-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0010c-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0015a-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007d-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012a-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012c-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0019b-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0019b-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012b-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002j-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0009b-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007e-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0006a-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002h-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0005b-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0005b-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0008a-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0004b-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0008c-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0010c-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007g-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007h-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002h-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0008b-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012a-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0011a-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0003a-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007f-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012e-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0011b-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0003a-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002e-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007e-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0010b-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0003a-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0016c-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007d-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0008b-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002b-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0004a-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002c-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0005a-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002h-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0009b-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007d-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0013a-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0011b-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0008b-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0011b-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007b-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007e-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012d-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0006a-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0001a-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007c-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0009d-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0006a-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0013a-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007h-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0020a-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0009a-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007h-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0020b-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007a-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0016d-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0008a-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0013a-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002e-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0016e-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002c-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0001b-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007h-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0004b-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0019b-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0014d-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007b-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0009c-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0015b-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007f-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012a-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0005a-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0004a-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0020a-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0010c-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0016c-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0008b-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0008b-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012c-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0010b-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0008c-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0008a-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012b-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0004a-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0010b-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0010c-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0019a-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0008c-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002b-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007g-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0011b-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0006a-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007e-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002f-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012b-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007g-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012d-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0004b-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0006a-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0008a-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0008a-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0020a-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0010a-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0003b-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007c-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012d-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0016a-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0001a-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002f-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0008a-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0004a-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012c-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007d-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007h-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012d-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0016e-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0018a-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007f-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0018a-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0011a-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0009a-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0006a-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002d-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0004a-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007f-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007f-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0016b-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002c-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007a-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002a-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0011a-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007c-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0003b-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0014d-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012d-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007h-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0015b-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002f-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0009c-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0019a-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0011b-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0009b-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0008c-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0005a-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0020b-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007b-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012b-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0010b-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0008c-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0014d-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0010a-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007a-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002b-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012b-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002i-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002j-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002a-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0020a-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0000-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007a-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002c-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012c-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0020b-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012a-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012e-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0015b-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0008b-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0016e-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007a-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0016b-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002d-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0009b-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0003c-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002a-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002g-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0016a-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0004b-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0009d-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0010b-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002c-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0020a-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0020b-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0010c-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0005a-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0009b-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0001b-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002g-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0013a-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007g-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0007d-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0001a-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012e-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002a-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0010c-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0010b-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012c-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0004b-SQLServer
